,Column1,location_x,stdt,eddt,damagearea,경도,위도,상태,동두천,수원,양평,이천,파주,관측소,Unnamed: 0,location_y,date,avg_temp,min_temp,max_temp,rainfall,max_wind_speed,avg_wind
943,956,경기용인,2017-01-10,2017-01-10,0.2,127.24003640000001,37.22209372,인근좌표,False,False,False,True,False,이천,11813.0,이천,2017-01-10,-2.4,-5.8,2.7,0.0,4.0,2.0
944,957,경기군포,2017-11-05,2017-11-05,0.06,126.9207146,37.34179669,인근좌표,False,True,False,False,False,수원,6758.0,수원,2017-11-05,7.2,0.4,15.5,0.0,3.9,0.9
945,958,경기연천,2017-11-05,2017-11-05,0.2,127.02681979999998,38.08507414,인근좌표,True,False,False,False,False,동두천,1404.0,동두천,2017-11-05,6.4,-1.2,16.3,0.0,4.0,0.9
946,959,경기포천,2017-11-09,2017-11-09,0.05,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,1408.0,동두천,2017-11-09,7.9,0.1,17.3,0.0,2.5,0.9
947,960,경기양평,2017-11-09,2017-11-09,0.08,127.58109590000001,37.51899594,인근좌표,False,False,True,False,False,양평,9439.0,양평,2017-11-09,7.3,0.1,15.9,0.0,2.4,0.8
948,961,경기광주,2015-03-12,2015-03-12,0.01,127.2917767,37.4004581,인근좌표,False,False,True,False,False,양평,8466.0,양평,2015-03-12,1.6,-5.9,7.7,0.0,5.9,1.9
949,962,경기가평,2015-03-13,2015-03-13,0.05,127.4076594,37.8112458,인근좌표,False,False,True,False,False,양평,8467.0,양평,2015-03-13,5.1,-0.6,11.4,2.0,4.9,1.9
950,963,경기화성,2015-03-13,2015-03-13,0.01,126.91625570000001,37.15266119,인근좌표,False,True,False,False,False,수원,5790.0,수원,2015-03-13,6.1,2.4,11.5,1.1,5.0,2.4
951,964,경기고양,2015-03-14,2015-03-14,0.01,126.89936759999999,37.66019018,인근좌표,False,False,False,False,True,파주,3114.0,파주,2015-03-14,1.4,-6.4,10.8,0.0,3.8,1.3
952,965,경기가평,2015-03-14,2015-03-14,0.05,127.4076594,37.8112458,인근좌표,False,False,True,False,False,양평,8468.0,양평,2015-03-14,3.9,-3.5,11.4,0.0,4.3,1.3
953,966,경기광주,2015-03-14,2015-03-14,0.4,127.2917767,37.4004581,인근좌표,False,False,True,False,False,양평,8468.0,양평,2015-03-14,3.9,-3.5,11.4,0.0,4.3,1.3
954,967,경기가평,2015-03-14,2015-03-14,0.01,127.4076594,37.8112458,인근좌표,False,False,True,False,False,양평,8468.0,양평,2015-03-14,3.9,-3.5,11.4,0.0,4.3,1.3
955,968,경기고양,2015-03-14,2015-03-14,0.01,126.89936759999999,37.66019018,인근좌표,False,False,False,False,True,파주,3114.0,파주,2015-03-14,1.4,-6.4,10.8,0.0,3.8,1.3
956,969,경기안양,2015-03-14,2015-03-14,0.01,126.9027706,37.40454384,인근좌표,False,True,False,False,False,수원,5791.0,수원,2015-03-14,4.2,-1.9,11.6,0.0,4.4,1.5
957,970,경기양평,2015-03-14,2015-03-14,0.2,127.58109590000001,37.51899594,인근좌표,False,False,True,False,False,양평,8468.0,양평,2015-03-14,3.9,-3.5,11.4,0.0,4.3,1.3
958,971,경기안산,2015-03-14,2015-03-14,0.01,126.85747909999999,37.32275536,인근좌표,False,True,False,False,False,수원,5791.0,수원,2015-03-14,4.2,-1.9,11.6,0.0,4.4,1.5
959,972,경기가평,2015-03-15,2015-03-15,0.01,127.4076594,37.8112458,인근좌표,False,False,True,False,False,양평,8469.0,양평,2015-03-15,4.7,-3.3,13.9,0.0,3.1,1.1
960,973,경기화성,2015-03-17,2015-03-17,0.01,126.91625570000001,37.15266119,인근좌표,False,True,False,False,False,수원,5794.0,수원,2015-03-17,10.7,3.8,17.8,0.0,2.8,0.9
961,974,경기가평,2017-02-12,2017-02-12,0.3,127.4076594,37.8112458,인근좌표,False,False,True,False,False,양평,9169.0,양평,2017-02-12,-3.0,-11.1,4.7,0.0,3.6,1.2
962,975,경기화성,2017-02-12,2017-02-12,0.3,126.91625570000001,37.15266119,인근좌표,False,True,False,False,False,수원,6492.0,수원,2017-02-12,-2.3,-9.1,4.2,0.0,5.1,1.6
963,976,경기양평,2017-02-15,2017-02-15,0.01,127.58109590000001,37.51899594,인근좌표,False,False,True,False,False,양평,9172.0,양평,2017-02-15,-0.6,-7.7,7.3,0.0,2.6,0.7
964,977,경기광주,2017-02-16,2017-02-16,0.45,127.2917767,37.4004581,인근좌표,False,False,True,False,False,양평,9173.0,양평,2017-02-16,4.1,-6.1,12.9,0.0,2.9,0.8
965,978,경기화성,2017-02-16,2017-02-16,0.2,126.91625570000001,37.15266119,인근좌표,False,True,False,False,False,수원,6496.0,수원,2017-02-16,5.6,-4.4,12.6,0.3,5.5,1.6
966,979,경기양평,2017-02-18,2017-02-18,0.06,127.58109590000001,37.51899594,인근좌표,False,False,True,False,False,양평,9175.0,양평,2017-02-18,-0.9,-6.0,4.2,0.0,5.5,3.0
967,980,경기가평,2017-03-03,2017-03-03,0.1,127.4076594,37.8112458,인근좌표,False,False,True,False,False,양평,9188.0,양평,2017-03-03,2.1,-5.2,10.6,0.0,3.2,1.2
968,981,경기안성,2017-03-04,2017-03-04,0.1,127.3059003,37.02476089,인근좌표,False,False,False,True,False,이천,11866.0,이천,2017-03-04,4.4,-4.2,13.4,0.0,2.7,1.0
969,982,경기연천,2015-03-20,2015-03-20,0.01,127.02681979999998,38.08507414,인근좌표,True,False,False,False,False,동두천,443.0,동두천,2015-03-20,12.6,4.5,23.0,0.0,6.2,1.8
970,983,경기동두천,2015-03-20,2015-03-20,0.04,127.06698929999999,37.92058118,인근좌표,True,False,False,False,False,동두천,443.0,동두천,2015-03-20,12.6,4.5,23.0,0.0,6.2,1.8
971,984,경기남양주,2015-03-20,2015-03-20,0.05,127.25800349999999,37.64296989,인근좌표,False,False,True,False,False,양평,8474.0,양평,2015-03-20,12.4,4.7,22.2,0.0,3.7,1.3
972,985,경기안산,2015-03-21,2015-03-21,0.01,126.85747909999999,37.32275536,인근좌표,False,True,False,False,False,수원,5798.0,수원,2015-03-21,10.5,4.0,18.2,0.0,4.3,1.4
973,986,경기동두천,2015-03-21,2015-03-21,0.01,127.06698929999999,37.92058118,인근좌표,True,False,False,False,False,동두천,444.0,동두천,2015-03-21,10.7,3.4,19.4,0.0,6.2,1.8
974,987,경기안산,2015-03-21,2015-03-21,0.01,126.85747909999999,37.32275536,인근좌표,False,True,False,False,False,수원,5798.0,수원,2015-03-21,10.5,4.0,18.2,0.0,4.3,1.4
975,988,경기남양주,2015-03-21,2015-03-21,0.05,127.25800349999999,37.64296989,인근좌표,False,False,True,False,False,양평,8475.0,양평,2015-03-21,10.8,2.4,19.3,0.0,4.4,1.3
976,989,경기양주,2015-03-21,2015-03-21,0.05,127.0141132,37.80569311,인근좌표,True,False,False,False,False,동두천,444.0,동두천,2015-03-21,10.7,3.4,19.4,0.0,6.2,1.8
977,990,경기남양주,2015-03-21,2015-03-21,0.01,127.25800349999999,37.64296989,인근좌표,False,False,True,False,False,양평,8475.0,양평,2015-03-21,10.8,2.4,19.3,0.0,4.4,1.3
978,991,경기김포,2015-03-22,2015-03-22,0.01,126.6015557,37.68465337,인근좌표,False,False,False,False,True,파주,3122.0,파주,2015-03-22,5.3,-2.0,13.8,0.0,6.9,2.6
979,992,경기파주,2015-03-22,2015-03-22,0.5,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,3122.0,파주,2015-03-22,5.3,-2.0,13.8,0.0,6.9,2.6
980,993,경기연천,2015-03-22,2015-03-22,0.01,127.02681979999998,38.08507414,인근좌표,True,False,False,False,False,동두천,445.0,동두천,2015-03-22,7.6,1.9,16.7,0.0,8.1,3.4
981,994,경기파주,2015-03-22,2015-03-22,0.2,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,3122.0,파주,2015-03-22,5.3,-2.0,13.8,0.0,6.9,2.6
982,995,경기여주,2015-03-22,2015-03-22,50.7,127.64428500000001,37.28762711,인근좌표,False,False,False,True,False,이천,11153.0,이천,2015-03-22,8.2,1.9,16.5,0.0,6.6,2.7
983,996,경기고양,2015-03-22,2015-03-22,2.0,126.89936759999999,37.66019018,인근좌표,False,False,False,False,True,파주,3122.0,파주,2015-03-22,5.3,-2.0,13.8,0.0,6.9,2.6
984,997,경기시흥,2015-03-22,2015-03-22,0.1,126.83356609999998,37.39397721,인근좌표,False,True,False,False,False,수원,5799.0,수원,2015-03-22,7.2,1.9,15.0,0.0,7.4,2.9
985,998,경기남양주,2015-03-22,2015-03-22,0.02,127.25800349999999,37.64296989,인근좌표,False,False,True,False,False,양평,8476.0,양평,2015-03-22,8.5,1.5,16.0,0.0,6.5,3.0
986,999,경기화성,2015-03-22,2015-03-22,0.01,126.91625570000001,37.15266119,인근좌표,False,True,False,False,False,수원,5799.0,수원,2015-03-22,7.2,1.9,15.0,0.0,7.4,2.9
987,1000,경기가평,2015-03-22,2015-03-22,0.02,127.4076594,37.8112458,인근좌표,False,False,True,False,False,양평,8476.0,양평,2015-03-22,8.5,1.5,16.0,0.0,6.5,3.0
988,1001,경기포천,2015-03-22,2015-03-23,2.0,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,445.0,동두천,2015-03-22,7.6,1.9,16.7,0.0,8.1,3.4
989,1002,경기파주,2015-03-22,2015-03-22,0.01,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,3122.0,파주,2015-03-22,5.3,-2.0,13.8,0.0,6.9,2.6
990,1003,경기양평,2015-03-22,2015-03-23,4.9,127.58109590000001,37.51899594,인근좌표,False,False,True,False,False,양평,8476.0,양평,2015-03-22,8.5,1.5,16.0,0.0,6.5,3.0
991,1004,경기광주,2015-03-22,2015-03-22,0.02,127.2917767,37.4004581,인근좌표,False,False,True,False,False,양평,8476.0,양평,2015-03-22,8.5,1.5,16.0,0.0,6.5,3.0
992,1005,경기포천,2015-03-22,2015-03-23,0.2,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,445.0,동두천,2015-03-22,7.6,1.9,16.7,0.0,8.1,3.4
993,1006,경기화성,2015-03-23,2015-03-23,0.01,126.91625570000001,37.15266119,인근좌표,False,True,False,False,False,수원,5800.0,수원,2015-03-23,5.3,0.9,9.7,0.0,6.8,3.4
994,1007,경기남양주,2015-03-23,2015-03-23,0.01,127.25800349999999,37.64296989,인근좌표,False,False,True,False,False,양평,8477.0,양평,2015-03-23,5.6,-0.8,10.9,0.0,6.3,3.2
995,1008,경기화성,2017-03-08,2017-03-08,0.16,126.91625570000001,37.15266119,인근좌표,False,True,False,False,False,수원,6516.0,수원,2017-03-08,0.7,-5.6,6.1,0.0,6.4,2.8
996,1009,경기화성,2017-03-09,2017-03-09,0.01,126.91625570000001,37.15266119,인근좌표,False,True,False,False,False,수원,6517.0,수원,2017-03-09,3.2,-3.5,10.1,0.0,6.8,2.8
997,1010,경기가평,2017-03-10,2017-03-10,0.05,127.4076594,37.8112458,인근좌표,False,False,True,False,False,양평,9195.0,양평,2017-03-10,4.2,-3.9,12.3,0.0,4.1,1.7
998,1011,경기양주,2017-03-10,2017-03-10,0.1,127.0141132,37.80569311,인근좌표,True,False,False,False,False,동두천,1164.0,동두천,2017-03-10,4.1,-3.9,13.5,0.0,5.6,1.7
999,1012,경기양평,2017-03-10,2017-03-10,0.1,127.58109590000001,37.51899594,인근좌표,False,False,True,False,False,양평,9195.0,양평,2017-03-10,4.2,-3.9,12.3,0.0,4.1,1.7
1000,1013,경기화성,2017-03-10,2017-03-10,0.3,126.91625570000001,37.15266119,인근좌표,False,True,False,False,False,수원,6518.0,수원,2017-03-10,4.2,-2.7,12.2,0.0,4.8,1.5
1001,1014,경기동두천,2017-03-11,2017-03-11,0.72,127.06698929999999,37.92058118,인근좌표,True,False,False,False,False,동두천,1165.0,동두천,2017-03-11,5.9,-2.9,17.3,0.0,5.2,1.3
1002,1015,경기가평,2017-03-11,2017-03-11,0.03,127.4076594,37.8112458,인근좌표,False,False,True,False,False,양평,9196.0,양평,2017-03-11,5.8,-3.6,15.8,0.0,3.5,1.2
1003,1016,경기화성,2017-03-11,2017-03-11,0.5,126.91625570000001,37.15266119,인근좌표,False,True,False,False,False,수원,6519.0,수원,2017-03-11,5.9,-2.4,16.7,0.0,4.8,1.1
1004,1017,경기화성,2017-03-11,2017-03-11,0.09,126.91625570000001,37.15266119,인근좌표,False,True,False,False,False,수원,6519.0,수원,2017-03-11,5.9,-2.4,16.7,0.0,4.8,1.1
1005,1018,경기군포,2017-03-11,2017-03-11,0.23,126.9207146,37.34179669,인근좌표,False,True,False,False,False,수원,6519.0,수원,2017-03-11,5.9,-2.4,16.7,0.0,4.8,1.1
1006,1019,경기화성,2017-03-11,2017-03-11,0.03,126.91625570000001,37.15266119,인근좌표,False,True,False,False,False,수원,6519.0,수원,2017-03-11,5.9,-2.4,16.7,0.0,4.8,1.1
1007,1020,경기양평,2017-03-11,2017-03-11,0.3,127.58109590000001,37.51899594,인근좌표,False,False,True,False,False,양평,9196.0,양평,2017-03-11,5.8,-3.6,15.8,0.0,3.5,1.2
1008,1021,경기안성,2017-03-12,2017-03-12,0.5,127.3059003,37.02476089,인근좌표,False,False,False,True,False,이천,11874.0,이천,2017-03-12,7.3,-1.1,15.4,0.0,4.2,1.5
1009,1022,경기가평,2017-03-13,2017-03-13,0.1,127.4076594,37.8112458,인근좌표,False,False,True,False,False,양평,9198.0,양평,2017-03-13,7.7,1.4,13.8,0.0,4.6,2.3
1010,1023,경기가평,2015-03-23,2015-03-23,0.05,127.4076594,37.8112458,인근좌표,False,False,True,False,False,양평,8477.0,양평,2015-03-23,5.6,-0.8,10.9,0.0,6.3,3.2
1011,1024,경기양주,2015-03-23,2015-03-23,0.01,127.0141132,37.80569311,인근좌표,True,False,False,False,False,동두천,446.0,동두천,2015-03-23,4.5,-2.7,12.2,0.0,7.9,3.3
1012,1025,경기파주,2015-03-24,2015-03-24,0.01,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,3124.0,파주,2015-03-24,2.9,-6.8,12.6,0.0,5.0,1.5
1013,1026,경기파주,2015-03-24,2015-03-24,0.01,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,3124.0,파주,2015-03-24,2.9,-6.8,12.6,0.0,5.0,1.5
1014,1027,경기수원,2015-03-24,2015-03-24,0.2,127.0029967,37.31811976,인근좌표,False,True,False,False,False,수원,5801.0,수원,2015-03-24,4.6,-1.9,12.0,0.0,4.8,1.8
1015,1028,경기포천,2015-03-24,2015-03-25,3.3,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,447.0,동두천,2015-03-24,4.6,-3.6,14.3,0.0,5.7,1.9
1016,1029,경기화성,2015-03-25,2015-03-25,0.01,126.91625570000001,37.15266119,인근좌표,False,True,False,False,False,수원,5802.0,수원,2015-03-25,6.1,-1.2,14.0,0.0,4.4,1.7
1017,1030,경기화성,2015-03-25,2015-03-25,0.01,126.91625570000001,37.15266119,인근좌표,False,True,False,False,False,수원,5802.0,수원,2015-03-25,6.1,-1.2,14.0,0.0,4.4,1.7
1018,1031,경기가평,2015-03-25,2015-03-25,0.02,127.4076594,37.8112458,인근좌표,False,False,True,False,False,양평,8479.0,양평,2015-03-25,6.2,-3.3,15.0,0.0,3.9,1.5
1019,1032,경기남양주,2015-03-26,2015-03-26,0.01,127.25800349999999,37.64296989,인근좌표,False,False,True,False,False,양평,8480.0,양평,2015-03-26,8.1,-2.1,16.8,0.0,4.2,1.8
1020,1033,경기가평,2015-03-26,2015-03-26,0.01,127.4076594,37.8112458,인근좌표,False,False,True,False,False,양평,8480.0,양평,2015-03-26,8.1,-2.1,16.8,0.0,4.2,1.8
1021,1034,경기남양주,2015-03-27,2015-03-27,0.12,127.25800349999999,37.64296989,인근좌표,False,False,True,False,False,양평,8481.0,양평,2015-03-27,8.6,-0.5,17.9,0.0,4.6,1.7
1022,1035,경기광명,2015-03-28,2015-03-28,0.02,126.8674732,37.44833711,인근좌표,False,True,False,False,False,수원,5805.0,수원,2015-03-28,9.2,-0.5,17.9,0.0,3.8,1.6
1023,1037,경기포천,2015-03-28,2015-03-28,0.1,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,451.0,동두천,2015-03-28,8.7,-1.1,18.4,0.0,5.3,1.9
1024,1038,경기안산,2015-03-28,2015-03-28,0.05,126.85747909999999,37.32275536,인근좌표,False,True,False,False,False,수원,5805.0,수원,2015-03-28,9.2,-0.5,17.9,0.0,3.8,1.6
1025,1039,경기하남,2015-03-28,2015-03-28,0.01,127.2110935,37.5303375,인근좌표,False,False,True,False,False,양평,8482.0,양평,2015-03-28,9.6,-1.5,18.7,0.0,4.1,1.3
1026,1040,경기포천,2015-03-28,2015-03-28,1.2,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,451.0,동두천,2015-03-28,8.7,-1.1,18.4,0.0,5.3,1.9
1027,1041,경기광주,2017-03-15,2017-03-15,0.09,127.2917767,37.4004581,인근좌표,False,False,True,False,False,양평,9200.0,양평,2017-03-15,5.3,-2.8,13.3,0.0,3.4,1.2
1028,1042,경기동두천,2017-03-15,2017-03-15,0.2,127.06698929999999,37.92058118,인근좌표,True,False,False,False,False,동두천,1169.0,동두천,2017-03-15,5.4,-3.1,14.7,0.0,4.3,1.4
1029,1043,경기양주,2017-03-15,2017-03-15,0.3,127.0141132,37.80569311,인근좌표,True,False,False,False,False,동두천,1169.0,동두천,2017-03-15,5.4,-3.1,14.7,0.0,4.3,1.4
1030,1044,경기남양주,2017-03-16,2017-03-16,0.1,127.25800349999999,37.64296989,인근좌표,False,False,True,False,False,양평,9201.0,양평,2017-03-16,5.7,-2.6,13.6,0.0,3.9,1.5
1031,1045,경기양평,2017-03-16,2017-03-16,0.1,127.58109590000001,37.51899594,인근좌표,False,False,True,False,False,양평,9201.0,양평,2017-03-16,5.7,-2.6,13.6,0.0,3.9,1.5
1032,1046,경기화성,2017-03-17,2017-03-17,0.05,126.91625570000001,37.15266119,인근좌표,False,True,False,False,False,수원,6525.0,수원,2017-03-17,6.5,-0.7,15.9,0.0,4.3,1.5
1033,1047,경기파주,2017-03-18,2017-03-18,0.05,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,3849.0,파주,2017-03-18,6.4,1.1,15.8,0.0,4.6,1.3
1034,1048,경기남양주,2017-03-18,2017-03-18,0.6,127.25800349999999,37.64296989,인근좌표,False,False,True,False,False,양평,9203.0,양평,2017-03-18,8.8,3.3,16.9,0.0,5.0,1.7
1035,1049,경기화성,2017-03-18,2017-03-18,0.3,126.91625570000001,37.15266119,인근좌표,False,True,False,False,False,수원,6526.0,수원,2017-03-18,8.0,3.4,16.9,0.0,5.4,1.7
1036,1050,경기포천,2017-03-18,2017-03-18,0.03,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,1172.0,동두천,2017-03-18,8.9,3.7,17.5,0.0,6.7,2.1
1037,1051,경기남양주,2017-03-18,2017-03-18,0.1,127.25800349999999,37.64296989,인근좌표,False,False,True,False,False,양평,9203.0,양평,2017-03-18,8.8,3.3,16.9,0.0,5.0,1.7
1038,1052,경기여주,2017-03-18,2017-03-18,0.3,127.64428500000001,37.28762711,인근좌표,False,False,False,True,False,이천,11880.0,이천,2017-03-18,8.8,2.1,17.9,0.0,4.9,1.6
1039,1053,경기안성,2017-03-18,2017-03-18,0.2,127.3059003,37.02476089,인근좌표,False,False,False,True,False,이천,11880.0,이천,2017-03-18,8.8,2.1,17.9,0.0,4.9,1.6
1040,1054,경기김포,2017-03-18,2017-03-18,3.0,126.6015557,37.68465337,인근좌표,False,False,False,False,True,파주,3849.0,파주,2017-03-18,6.4,1.1,15.8,0.0,4.6,1.3
1041,1055,경기남양주,2017-03-18,2017-03-18,0.05,127.25800349999999,37.64296989,인근좌표,False,False,True,False,False,양평,9203.0,양평,2017-03-18,8.8,3.3,16.9,0.0,5.0,1.7
